researchExp,industryExp,toeflScore,greV,greQ,greA,univName,cgpaNorm
0,24,113.0,157.0,170.0,3.5,University of California Irvine,0.849
0,0,108.0,157.0,164.0,3.5,University of California Irvine,0.75
0,28,113.0,153.0,166.0,3.5,University of California Irvine,0.65
0,0,113.0,158.0,166.0,3.5,University of California Irvine,0.935
0,0,111.0,158.0,166.0,4.0,University of California Irvine,0.81825
0,0,114.0,154.0,166.0,4.0,University of California Irvine,0.7418
0,0,103.0,150.0,161.0,4.0,University of California Irvine,0.8539999999999999
0,0,99.0,139.0,164.0,3.0,University of California Irvine,0.9
0,0,114.0,162.0,166.0,4.5,University of California Irvine,0.848
0,0,106.0,153.0,166.0,3.0,University of California Irvine,0.8699999999999999
0,30,111.0,154.0,164.0,4.0,University of California Irvine,0.79
0,0,117.0,162.0,170.0,4.5,University of California Irvine,0.8210000000000001
0,31,107.0,150.0,166.0,3.5,University of California Irvine,0.7003
0,0,111.0,163.0,166.0,4.0,University of California Irvine,0.79
0,0,107.0,160.0,161.0,4.5,University of California Irvine,0.82
0,0,105.0,162.0,166.0,3.5,University of California Irvine,0.73
0,0,119.0,157.0,166.0,4.0,University of California Irvine,0.8480000000000001
0,0,107.0,149.0,165.0,3.5,University of California Irvine,0.867
0,0,118.0,159.0,163.0,4.5,University of California Irvine,0.923
0,0,102.0,156.0,166.0,3.0,University of California Irvine,0.8
0,0,111.0,154.0,166.0,4.0,University of California Irvine,0.67
0,0,109.0,160.0,163.0,3.5,University of California Irvine,0.73
0,0,112.0,164.0,166.0,4.0,University of California Irvine,0.085
0,0,100.0,148.0,161.0,3.5,University of California Irvine,0.8699999999999999
0,0,106.0,151.0,164.0,4.0,University of California Irvine,0.815
0,0,112.0,156.0,163.0,3.0,University of California Irvine,0.8009999999999999
0,36,108.0,153.0,162.0,3.5,University of California Irvine,0.71
0,0,116.0,155.0,167.0,4.0,University of California Irvine,0.8083
0,0,104.0,156.0,161.0,4.5,University of California Irvine,0.76
0,0,97.0,152.0,164.0,3.0,University of California Irvine,0.0938
0,0,113.0,164.0,160.0,4.0,University of California Irvine,0.76
0,0,97.0,149.0,161.0,3.5,University of California Irvine,0.83
0,22,101.0,153.0,162.0,4.0,University of California Irvine,0.959
0,0,108.0,160.0,166.0,3.5,University of California Irvine,0.79
0,0,97.0,156.0,164.0,3.0,University of California Irvine,0.805
0,27,103.0,153.0,169.0,3.0,University of California Irvine,0.845
0,0,113.0,156.0,167.0,3.5,University of California Irvine,0.9925
0,0,106.0,158.0,166.0,3.0,University of California Irvine,0.63
0,0,92.0,151.0,164.0,3.0,University of California Irvine,0.8960000000000001
0,0,115.0,156.0,163.0,4.0,University of California Irvine,0.68
0,0,115.0,162.0,161.0,4.0,University of California Irvine,0.8
0,0,97.0,140.0,163.0,3.0,University of California Irvine,0.04
0,0,107.0,159.0,164.0,3.0,University of California Irvine,0.82
0,0,113.0,154.0,161.0,3.0,University of California Irvine,0.763
0,0,113.0,165.0,166.0,4.5,University of California Irvine,0.948
0,0,119.0,155.0,169.0,4.0,University of California Irvine,0.82
0,0,104.0,163.0,166.0,3.5,University of California Irvine,0.6747
0,0,101.0,152.0,161.0,3.5,University of California Irvine,0.928
0,0,105.0,155.0,162.0,3.5,University of California Irvine,0.7533
0,0,108.0,154.0,167.0,3.5,University of California Irvine,0.909
0,18,107.0,154.0,162.0,3.5,University of California Irvine,0.739
0,0,109.0,154.0,164.0,3.0,University of California Irvine,0.8400000000000001
0,0,109.0,160.0,163.0,4.0,University of California Irvine,0.0776999999999999
0,0,111.0,162.0,166.0,4.5,University of California Irvine,0.6842
0,0,106.0,146.0,163.0,4.0,University of California Irvine,0.76
0,0,107.0,150.0,170.0,3.5,University of California Irvine,0.845
0,0,114.0,159.0,162.0,4.0,University of California Irvine,0.74
0,7,114.0,166.0,170.0,3.5,University of California Irvine,0.67
0,0,108.0,152.0,164.0,4.5,University of California Irvine,0.82
0,41,117.0,158.0,167.0,5.0,University of California Irvine,0.82
0,0,91.0,159.0,161.0,3.5,University of California Irvine,0.89
0,0,95.0,146.0,159.0,3.0,University of California Irvine,0.8300000000000001
0,32,108.0,148.0,170.0,4.0,University of California Irvine,0.963
0,0,114.0,163.0,164.0,4.5,University of California Irvine,0.913
0,0,100.0,156.0,159.0,3.0,University of California Irvine,0.79
0,0,116.0,162.0,164.0,4.0,University of California Irvine,0.935
0,0,117.0,165.0,166.0,5.0,University of California Irvine,0.8640000000000001
0,0,109.0,160.0,161.0,3.5,University of California Irvine,0.8265
0,0,107.0,158.0,161.0,4.0,University of California Irvine,0.898
0,0,115.0,161.0,169.0,4.5,University of California Irvine,0.8789999999999999
0,0,98.0,152.0,165.0,4.0,University of California Irvine,0.911
0,0,110.0,160.0,164.0,4.0,University of California Irvine,0.767
0,0,103.0,155.0,161.0,4.5,University of California Irvine,0.866
0,0,106.0,156.0,166.0,3.5,University of California Irvine,0.745
1,0,107.0,151.0,161.0,4.0,University of California Irvine,0.935
0,0,109.0,164.0,166.0,3.5,University of California Irvine,0.945
0,0,101.0,150.0,166.0,2.0,University of California Irvine,0.8300000000000001
0,0,115.0,165.0,163.0,3.5,University of California Irvine,0.805
0,0,101.0,165.0,166.0,3.5,University of California Irvine,0.7
0,0,117.0,153.0,158.0,4.0,University of California Irvine,0.75
0,0,112.0,160.0,166.0,3.0,University of California Irvine,0.8320000000000001
0,0,112.0,155.0,164.0,3.5,University of California Irvine,0.835
0,0,105.0,159.0,166.0,4.0,University of California Irvine,0.828
0,0,100.0,140.0,161.0,3.5,University of California Irvine,0.815
0,0,112.0,156.0,166.0,3.5,University of California Irvine,0.825
0,0,114.0,155.0,163.0,4.0,University of California Irvine,0.94
0,0,113.0,164.0,166.0,3.5,University of California Irvine,0.7559999999999999
0,0,112.0,150.0,170.0,3.5,University of California Irvine,0.644
0,0,104.0,160.0,166.0,3.0,University of California Irvine,0.82
0,0,82.0,134.0,157.0,3.0,University of California Irvine,0.84
0,36,114.0,152.0,162.0,3.5,University of California Irvine,0.67
0,0,109.0,160.0,166.0,3.5,University of California Irvine,0.77
0,0,110.0,152.0,160.0,3.0,University of California Irvine,0.78
0,36,112.0,163.0,170.0,4.5,University of California Irvine,0.72
0,0,110.0,161.0,166.0,4.0,University of California Irvine,0.853
0,0,94.0,150.0,161.0,3.5,University of California Irvine,0.857
0,0,111.0,163.0,164.0,4.5,University of California Irvine,0.92
0,0,94.0,146.0,164.0,2.5,University of California Irvine,0.901
0,0,107.0,150.0,158.0,3.5,University of California Irvine,0.899
0,0,118.0,162.0,163.0,4.0,University of California Irvine,0.7062
0,0,103.0,158.0,164.0,3.5,University of California Irvine,0.89
0,0,100.0,151.0,166.0,3.5,University of California Irvine,0.9
0,0,107.0,151.0,158.0,4.0,University of California Irvine,0.852
0,12,103.0,161.0,167.0,3.0,University of California Irvine,0.938
0,0,114.0,154.0,159.0,4.0,University of California Irvine,0.859
0,0,116.0,166.0,163.0,4.0,University of California Irvine,0.874
0,24,106.0,153.0,165.0,4.0,University of California Irvine,0.798
0,0,111.0,158.0,166.0,4.0,University of California Irvine,0.852
0,0,116.0,166.0,166.0,4.0,University of California Irvine,0.916
0,0,108.0,157.0,166.0,3.5,University of California Irvine,0.826
0,0,104.0,152.0,163.0,3.5,University of California Irvine,0.8699999999999999
0,0,95.0,146.0,161.0,3.0,University of California Irvine,0.804
0,0,113.0,159.0,164.0,4.0,University of California Irvine,0.8
0,0,100.0,151.0,164.0,3.5,University of California Irvine,0.71
0,0,113.0,165.0,166.0,4.5,University of California Irvine,0.923
0,0,107.0,156.0,170.0,4.0,University of California Irvine,0.7929999999999999
0,0,110.0,156.0,161.0,4.5,University of California Irvine,0.917
0,0,109.0,158.0,160.0,3.0,University of California Irvine,0.74
0,0,107.0,156.0,170.0,3.0,University of California Irvine,0.7809999999999999
0,0,100.0,161.0,159.0,4.5,University of California Irvine,0.78
0,0,104.0,150.0,159.0,3.0,University of California Irvine,0.83
0,0,116.0,167.0,169.0,4.0,University of California Irvine,0.8960000000000001
0,0,116.0,153.0,160.0,4.0,University of California Irvine,0.74
0,0,97.0,160.0,166.0,3.0,University of California Irvine,0.7225
0,0,114.0,157.0,160.0,3.5,University of California Irvine,0.8690000000000001
0,0,108.0,160.0,165.0,4.5,University of California Irvine,0.8460000000000001
0,0,110.0,163.0,161.0,4.0,University of California Irvine,0.919
0,0,111.0,168.0,163.0,4.0,University of California Irvine,0.6848000000000001
2,0,112.0,161.0,164.0,4.0,University of California Irvine,0.8710000000000001
0,0,91.0,153.0,164.0,3.5,University of California Irvine,0.9925
0,0,106.0,166.0,166.0,4.5,University of California Irvine,0.82
0,0,108.0,155.0,157.0,3.5,University of California Irvine,0.8400000000000001
0,0,112.0,170.0,166.0,4.0,University of California Irvine,0.79
0,0,114.0,158.0,166.0,4.0,University of California Irvine,0.815
0,36,107.0,152.0,168.0,3.0,University of California Irvine,0.761
0,0,110.0,160.0,166.0,3.5,University of California Irvine,0.79
0,0,103.0,156.0,163.0,3.5,University of California Irvine,0.0715
0,0,115.0,153.0,163.0,4.0,University of California Irvine,0.7525
0,0,112.0,159.0,170.0,4.0,University of California Irvine,0.76
0,0,104.0,148.0,161.0,3.0,University of California Irvine,0.81
0,0,101.0,158.0,164.0,4.0,University of California Irvine,0.774
0,0,104.0,151.0,161.0,3.0,University of California Irvine,0.8
0,0,112.0,164.0,164.0,4.5,University of California Irvine,0.81
0,0,96.0,153.0,164.0,3.0,University of California Irvine,0.72
0,0,103.0,156.0,164.0,4.0,University of California Irvine,0.7
0,0,105.0,156.0,166.0,4.0,University of California Irvine,0.7777
0,0,105.0,164.0,166.0,3.5,University of California Irvine,0.94
0,0,95.0,145.0,158.0,3.5,University of California Irvine,0.8454999999999999
0,0,112.0,163.0,166.0,4.0,University of California Irvine,0.882
0,0,100.0,156.0,165.0,3.5,University of California Irvine,0.74
0,0,104.0,154.0,161.0,3.0,University of California Irvine,0.912
0,0,101.0,161.0,166.0,3.5,University of California Irvine,0.8300000000000001
0,0,106.0,157.0,161.0,4.0,University of California Irvine,0.75
0,0,112.0,160.0,159.0,4.0,University of California Irvine,0.931
0,0,114.0,154.0,163.0,4.0,University of California Irvine,0.91
6,0,118.0,164.0,165.0,4.5,University of California Irvine,0.844
0,0,106.0,159.0,166.0,4.0,University of California Irvine,0.8699999999999999
0,29,109.0,156.0,166.0,3.5,University of California Irvine,0.72
0,0,116.0,163.0,166.0,4.5,University of California Irvine,0.85
0,0,107.0,154.0,166.0,3.0,University of California Irvine,0.63
0,0,101.0,157.0,170.0,3.0,University of California Irvine,0.8550000000000001
0,0,103.0,150.0,164.0,3.0,University of California Irvine,0.77
0,0,112.0,163.0,155.0,4.0,University of California Irvine,0.905
0,0,99.0,147.0,162.0,3.5,University of California Irvine,0.72
0,0,117.0,162.0,164.0,3.5,University of California Irvine,0.965
0,0,117.0,158.0,166.0,4.5,University of California Irvine,0.784
24,54,98.0,146.0,167.0,3.0,University of California Irvine,0.893
0,0,118.0,165.0,167.0,4.0,University of California Irvine,0.6759999999999999
0,0,108.0,150.0,166.0,3.5,University of California Irvine,0.7440000000000001
0,48,105.0,159.0,168.0,3.0,University of California Irvine,0.868
0,0,116.0,163.0,169.0,4.0,University of California Irvine,0.8300000000000001
0,0,119.0,168.0,166.0,5.0,University of California Irvine,0.7190000000000001
0,0,113.0,164.0,164.0,4.0,University of California Irvine,0.72
0,0,114.0,158.0,163.0,3.0,University of California Irvine,0.912
0,0,110.0,152.0,164.0,3.0,University of California Irvine,0.7358
0,0,101.0,148.0,166.0,2.0,University of California Irvine,0.985
0,0,108.0,160.0,163.0,4.0,University of California Irvine,0.6956
0,0,115.0,162.0,166.0,3.5,University of California Irvine,0.68
0,0,105.0,155.0,166.0,3.0,University of California Irvine,0.7137
0,0,115.0,165.0,166.0,4.5,University of California Irvine,0.829
0,0,113.0,163.0,170.0,3.5,University of California Irvine,0.0817
0,0,96.0,150.0,162.0,3.5,University of California Irvine,0.885
0,0,112.0,154.0,166.0,3.5,University of California Irvine,0.833
0,0,114.0,164.0,166.0,4.0,University of California Irvine,0.8775
16,24,109.0,158.0,166.0,3.5,University of California Irvine,0.932
0,0,99.0,149.0,156.0,3.5,University of California Irvine,0.747
0,0,105.0,158.0,157.0,3.5,University of California Irvine,0.7
0,0,110.0,162.0,166.0,4.0,University of California Irvine,0.835
0,0,110.0,162.0,159.0,4.0,University of California Irvine,0.8445999999999999
0,29,108.0,153.0,164.0,3.5,University of California Irvine,0.818
0,0,100.0,160.0,164.0,3.5,University of California Irvine,0.7
0,0,111.0,154.0,169.0,4.5,University of California Irvine,0.8
0,0,114.0,152.0,162.0,4.0,University of California Irvine,0.6
0,0,103.0,151.0,168.0,4.5,University of California Irvine,0.0877999999999999
0,0,91.0,162.0,160.0,3.0,University of California Irvine,0.75
0,0,91.0,162.0,160.0,3.0,University of California Irvine,0.75
0,0,107.0,154.0,155.0,3.5,University of California Irvine,0.775
0,0,113.0,166.0,166.0,4.0,University of California Irvine,0.62
0,0,114.0,164.0,166.0,3.0,University of California Irvine,0.68
0,0,105.0,154.0,166.0,4.0,University of California Irvine,0.851
0,0,111.0,156.0,164.0,4.0,University of California Irvine,0.74
0,0,112.0,165.0,163.0,4.0,University of California Irvine,0.8109999999999999
0,0,110.0,152.0,165.0,3.0,University of California Irvine,0.815
0,0,114.0,152.0,163.0,3.0,University of California Irvine,0.8029999999999999
0,0,109.0,164.0,164.0,4.5,University of California Irvine,0.81
0,0,118.0,159.0,164.0,4.5,University of California Irvine,0.926
0,0,110.0,162.0,163.0,4.0,University of California Irvine,0.79441
0,0,116.0,157.0,165.0,4.0,University of California Irvine,0.89
0,0,108.0,155.0,166.0,3.5,University of California Irvine,0.987
0,0,112.0,160.0,163.0,4.0,University of California Irvine,0.77
0,0,101.0,156.0,166.0,3.5,University of California Irvine,0.8075
0,0,108.0,152.0,164.0,4.0,University of California Irvine,0.8779999999999999
0,0,108.0,148.0,164.0,4.0,University of California Irvine,0.771
0,0,105.0,154.0,164.0,3.0,University of California Irvine,0.93
0,30,110.0,163.0,168.0,4.5,University of California Irvine,0.807
0,0,113.0,165.0,166.0,4.0,University of California Irvine,0.74
0,0,118.0,158.0,164.0,4.0,University of California Irvine,0.81
0,0,104.0,141.0,165.0,4.0,University of California Irvine,0.85
0,12,107.0,154.0,164.0,4.0,University of California Irvine,0.869
0,0,115.0,158.0,165.0,4.0,University of California Irvine,0.73
0,0,110.0,164.0,166.0,3.5,University of California Irvine,0.7848
0,0,108.0,155.0,161.0,4.0,University of California Irvine,0.7874
0,0,110.0,153.0,162.0,3.5,University of California Irvine,0.675
0,0,111.0,164.0,164.0,3.5,University of California Irvine,0.953
0,0,114.0,169.0,166.0,5.0,University of California Irvine,0.82
0,0,109.0,156.0,163.0,4.0,University of California Irvine,0.765
0,0,110.0,158.0,161.0,4.0,University of California Irvine,0.932
0,0,108.0,160.0,166.0,4.0,University of California Irvine,0.916
0,0,100.0,147.0,165.0,3.0,University of California Irvine,0.91
24,24,120.0,154.0,161.0,4.0,University of California Irvine,0.984
0,0,107.0,159.0,158.0,3.5,University of California Irvine,0.727
0,0,112.0,158.0,163.0,4.5,University of California Irvine,0.73
0,0,112.0,164.0,166.0,3.0,University of California Irvine,0.819
0,0,106.0,151.0,161.0,3.0,University of California Irvine,0.8
0,0,119.0,166.0,164.0,5.0,University of California Irvine,0.725
0,0,111.0,161.0,161.0,3.5,University of California Irvine,0.74
0,0,115.0,162.0,164.0,4.5,University of California Irvine,0.7509999999999999
0,0,112.0,154.0,163.0,3.5,University of California Irvine,0.981
0,0,113.0,162.0,163.0,4.0,University of California Irvine,0.883
0,0,108.0,156.0,166.0,3.0,University of California Davis,0.8960000000000001
0,0,106.0,152.0,164.0,3.0,University of California Davis,0.85
0,0,101.0,163.0,163.0,4.0,University of California Davis,0.975
0,0,111.0,162.0,160.0,3.5,University of California Davis,0.67
2,0,115.0,158.0,166.0,4.0,University of California Davis,0.9098
0,0,110.0,158.0,170.0,4.0,University of California Davis,0.98
0,0,100.0,150.0,160.0,4.0,University of California Davis,0.6
0,0,109.0,159.0,159.0,4.0,University of California Davis,0.82
0,0,112.0,157.0,163.0,5.0,University of California Davis,0.898
0,0,106.0,150.0,161.0,3.5,University of California Davis,0.927
0,0,107.0,151.0,166.0,3.5,University of California Davis,0.77
0,0,117.0,165.0,166.0,5.0,University of California Davis,0.8640000000000001
0,0,115.0,161.0,169.0,4.5,University of California Davis,0.8789999999999999
0,0,103.0,155.0,161.0,4.5,University of California Davis,0.866
0,0,106.0,159.0,163.0,4.0,University of California Davis,0.72
